step,value,wall_time
1,0.5344017744064331,1765051039.1407893
2,0.1668504923582077,1765051052.720968
3,0.10830768197774887,1765051066.4442728
4,0.3666192293167114,1765051080.2422626
5,0.306465744972229,1765051093.989583
6,0.4273446500301361,1765051107.3162606
7,0.8776096701622009,1765051120.817312
8,0.46486160159111023,1765051136.0433524
9,0.12027371674776077,1765051150.8049283
10,0.14089679718017578,1765051167.7747445
11,0.17658330500125885,1765051181.8381805
12,0.25246530771255493,1765051195.0227776
13,0.14849339425563812,1765051209.6135273
14,0.10885623097419739,1765051224.0326219
15,0.19490797817707062,1765051238.564751
16,0.09224408864974976,1765051252.2476468
17,0.2066584825515747,1765051265.0139167
18,0.09361549466848373,1765051277.7585769
19,0.11528950184583664,1765051290.517072
20,0.21069388091564178,1765051391.824451
21,0.24520811438560486,1765051406.4768765
22,0.1082901731133461,1765051421.697913
23,0.08870158344507217,1765051437.2965674
24,0.22009354829788208,1765051452.4714527
25,0.09638798981904984,1765051466.2360969
26,0.07289678603410721,1765051480.3323038
27,0.10073642432689667,1765051494.1063948
28,0.13843896985054016,1765051507.6322308
29,0.13087113201618195,1765051521.8499968
30,0.11533895134925842,1765051536.0106385
31,0.15792164206504822,1765051550.0353367
32,0.13402484357357025,1765051563.889386
33,0.05298948660492897,1765051578.6698055
34,0.06320604681968689,1765051596.0368984
35,0.08189065009355545,1765051612.1733935
36,0.10204285383224487,1765051626.55944
37,0.055680517107248306,1765051641.5469334
38,0.11422067880630493,1765051656.2242162
39,0.07152494043111801,1765051670.5724788
40,0.06010274216532707,1765051780.8314579
41,0.11807465553283691,1765051793.8929763
42,0.1483166664838791,1765051806.8581166
43,0.17221854627132416,1765051819.779837
44,0.29053962230682373,1765051832.6280427
45,0.21168048679828644,1765051845.9258666
46,0.12254956364631653,1765051858.675685
47,0.07658030092716217,1765051872.4244468
48,0.0937078669667244,1765051886.5628042
49,0.07069965451955795,1765051900.4659975
50,0.0978609248995781,1765051916.2094584
51,0.03246878832578659,1765051932.0243518
52,0.054850973188877106,1765051945.449704
53,0.05541248247027397,1765051958.8539886
54,0.06265456229448318,1765051972.2708895
55,0.06928970664739609,1765051985.8332388
56,0.1173226535320282,1765051999.8957434
57,0.06999257951974869,1765052014.3725717
58,0.03964661434292793,1765052029.6604726
59,0.061037931591272354,1765052043.2915418
60,0.08295439183712006,1765052149.1958418
61,0.16857613623142242,1765052163.8007722
62,0.15304496884346008,1765052178.5512125
63,0.11518797278404236,1765052191.5968175
64,0.11318416148424149,1765052204.7408843
65,0.0614590048789978,1765052217.6738951
66,0.24506528675556183,1765052230.4508643
67,0.08056078106164932,1765052243.7512772
68,0.04434953257441521,1765052256.6258817
69,0.07157528400421143,1765052269.878839
70,0.0405910350382328,1765052282.963251
71,0.12443310022354126,1765052296.4193628
72,0.029948171228170395,1765052309.653887
73,0.17899398505687714,1765052322.921704
74,0.1087455302476883,1765052336.0720634
75,0.059113577008247375,1765052349.08516
76,0.08016029000282288,1765052362.6093445
77,0.055409565567970276,1765052375.678098
78,0.042601969093084335,1765052389.0331411
79,0.04723935201764107,1765052402.4526823
80,0.10918843001127243,1765052507.9446986
81,0.07875670492649078,1765052522.1544788
82,0.13606634736061096,1765052536.393617
83,0.19588837027549744,1765052549.5237777
84,0.06699534505605698,1765052562.7902894
85,0.11035580188035965,1765052576.1584592
86,0.03747241199016571,1765052589.9138749
87,0.08606434613466263,1765052603.6798937
88,0.02737611159682274,1765052617.5393364
89,0.050747405737638474,1765052631.5077412
90,0.0846894234418869,1765052646.1968129
91,0.10279519855976105,1765052661.1761386
92,0.045853614807128906,1765052676.2517836
93,0.1122748851776123,1765052690.2292309
94,0.07399993389844894,1765052704.290674
95,0.17792129516601562,1765052717.8663173
96,0.15552060306072235,1765052731.055478
97,0.041589975357055664,1765052744.090848
98,0.11078715324401855,1765052757.894518
99,0.09124855697154999,1765052771.6209607
100,0.20981667935848236,1765052877.652753
101,0.0658039078116417,1765052891.2417252
102,0.05851409584283829,1765052905.0567596
103,0.09711945801973343,1765052918.1978965
104,0.017490308731794357,1765052931.8582132
105,0.055906958878040314,1765052945.0763185
106,0.12649700045585632,1765052958.776351
107,0.012163970619440079,1765052972.9375856
108,0.026213932782411575,1765052987.5667734
109,0.06614668667316437,1765053002.3729627
110,0.04790049046278,1765053016.076481
111,0.05159318447113037,1765053029.808528
112,0.05247989296913147,1765053043.4964716
113,0.03360845148563385,1765053056.8998067
114,0.09189800173044205,1765053070.585266
115,0.2282646894454956,1765053084.0583858
116,0.18816134333610535,1765053097.246533
117,0.06241747364401817,1765053111.6851969
118,0.09177844226360321,1765053127.6565232
119,0.0820252001285553,1765053143.1722624
120,0.04821224510669708,1765053249.6724188
121,0.15436400473117828,1765053263.1852095
122,0.0509163923561573,1765053276.3908272
123,0.030154719948768616,1765053290.027718
124,0.0558045357465744,1765053304.8061798
125,0.04937935248017311,1765053318.7092118
126,0.04822108894586563,1765053332.1482112
127,0.04514138773083687,1765053345.691833
128,0.07189272344112396,1765053359.0986438
129,0.07468961924314499,1765053372.7430668
130,0.10009460896253586,1765053386.1882055
131,0.027356388047337532,1765053399.4595664
132,0.09712956100702286,1765053412.6554399
133,0.14531783759593964,1765053427.1028342
134,0.03580589219927788,1765053440.573749
135,0.04551180824637413,1765053453.4430997
136,0.10919715464115143,1765053467.097422
137,0.061827048659324646,1765053480.4409013
138,0.052916206419467926,1765053493.7288322
139,0.059817034751176834,1765053507.4352624
140,0.1176551803946495,1765053609.960671
141,0.07417058199644089,1765053623.4239485
142,0.05927693843841553,1765053637.39905
143,0.05226898193359375,1765053652.0414982
144,0.027526406571269035,1765053668.2839205
145,0.061815131455659866,1765053682.5935078
146,0.050817180424928665,1765053695.836319
147,0.1027512401342392,1765053709.1913114
148,0.14220741391181946,1765053722.2363591
149,0.05569306015968323,1765053735.4758582
150,0.1656857132911682,1765053748.459811
151,0.07059347629547119,1765053761.6309383
152,0.07574720680713654,1765053774.6527998
153,0.10173255205154419,1765053787.8789985
154,0.07233183830976486,1765053800.7084923
155,0.051978323608636856,1765053813.934269
156,0.05709138512611389,1765053827.214685
157,0.09869475662708282,1765053840.039288
158,0.18121187388896942,1765053854.0829556
159,0.06914643198251724,1765053868.1877527
160,0.03342514485120773,1765053975.9482317
161,0.05218542367219925,1765053989.007802
162,0.06706003099679947,1765054004.151082
163,0.09715241938829422,1765054018.298065
164,0.07054637372493744,1765054032.4230628
165,0.09271000325679779,1765054047.0219276
166,0.06226489320397377,1765054061.722706
167,0.06383610516786575,1765054076.0545049
168,0.03836279734969139,1765054090.3092327
169,0.044023819267749786,1765054104.385761
170,0.09241082519292831,1765054117.6138308
171,0.05373089015483856,1765054131.4763336
172,0.16609689593315125,1765054145.6334336
173,0.0849321112036705,1765054159.2151952
174,0.06956812739372253,1765054172.3988388
175,0.049071263521909714,1765054185.8725033
176,0.14671394228935242,1765054199.5655353
177,0.15997429192066193,1765054214.678079
178,0.06148999556899071,1765054228.8341076
179,0.06375967711210251,1765054242.832559
180,0.041546981781721115,1765054347.7769818
181,0.11663836985826492,1765054361.8944335
182,0.08227542787790298,1765054375.7066078
183,0.05085774138569832,1765054389.3894684
184,0.09370772540569305,1765054403.1097631
185,0.13250651955604553,1765054417.2093365
186,0.080922432243824,1765054431.8270855
187,0.023777522146701813,1765054445.7790835
188,0.03667261824011803,1765054460.6783133
189,0.039417970925569534,1765054474.668082
190,0.027503114193677902,1765054487.8239863
191,0.05045580863952637,1765054500.9753628
192,0.028758062049746513,1765054514.9327981
193,0.04448041319847107,1765054528.3358545
194,0.075677290558815,1765054542.9440484
195,0.09730250388383865,1765054556.9479158
196,0.05969014763832092,1765054571.7398
197,0.054356202483177185,1765054586.8195853
198,0.07135245949029922,1765054601.249563
199,0.06506437808275223,1765054614.5736804
200,0.10761824995279312,1765054728.1025007
201,0.05080422759056091,1765054742.2645047
202,0.04453035071492195,1765054757.0961964
203,0.06351874768733978,1765054771.882283
204,0.055737290531396866,1765054785.5781949
205,0.06185105815529823,1765054800.2495131
206,0.041752077639102936,1765054814.4727879
207,0.07829845696687698,1765054828.9760926
208,0.05048489570617676,1765054843.8598404
209,0.1101323813199997,1765054858.6908355
210,0.08094370365142822,1765054873.0785403
211,0.19737808406352997,1765054889.0591774
212,0.10414799302816391,1765054903.601933
213,0.11684854328632355,1765054918.1424217
214,0.04792068898677826,1765054932.0901291
215,0.15644098818302155,1765054946.4500582
216,0.03232557699084282,1765054960.6466773
217,0.1380089819431305,1765054974.3354123
218,0.09974826872348785,1765054987.9424226
219,0.04027901962399483,1765055001.6251717
220,0.04180316999554634,1765055110.7671964
221,0.06713666021823883,1765055124.5243979
222,0.1664443165063858,1765055138.6168292
223,0.10230672359466553,1765055152.6401064
224,0.031875237822532654,1765055166.3694243
225,0.16458119451999664,1765055180.0457294
226,0.10176907479763031,1765055193.78048
227,0.0837014764547348,1765055208.9208493
228,0.06023627147078514,1765055223.2417624
229,0.02365132048726082,1765055237.2693336
230,0.0829433873295784,1765055250.8376133
231,0.037875883281230927,1765055265.7163348
232,0.0443728007376194,1765055279.9428263
233,0.031032655388116837,1765055293.8176253
234,0.03160606697201729,1765055308.6081564
235,0.05355261638760567,1765055322.1958346
236,0.05589256063103676,1765055335.7367642
237,0.03128066658973694,1765055348.5858116
238,0.04750383272767067,1765055363.0855606
239,0.03664723411202431,1765055376.3610015
